time,x,z
10.4,2703.73,10671.7
10.41,2706.33,10671.7
10.42,2708.93,10671.7
10.43,2711.53,10671.7
10.44,2714.13,10671.7
10.45,2716.73,10671.7
10.46,2719.33,10671.7
10.47,2721.93,10671.7
10.48,2724.53,10671.7
10.49,2727.12,10671.7
10.5,2729.72,10671.7
10.51,2732.32,10671.7
10.52,2734.92,10671.7
10.53,2737.52,10671.7
10.54,2740.12,10671.7
10.55,2742.72,10671.7
10.56,2745.32,10671.7
10.57,2747.92,10671.8
10.58,2750.52,10671.8
10.59,2753.12,10671.8
10.6,2755.72,10671.8
10.61,2758.32,10671.8
10.62,2760.91,10671.8
10.63,2763.51,10671.8
10.64,2766.11,10671.8
10.65,2768.71,10671.8
10.66,2771.31,10671.8
10.67,2773.91,10671.8
10.68,2776.51,10671.8
10.69,2779.11,10671.8
10.7,2781.71,10671.8
10.71,2784.31,10671.8
10.72,2786.91,10671.8
10.73,2789.51,10671.8
10.74,2792.11,10671.8
10.75,2794.7,10671.8
10.76,2797.3,10671.8
10.77,2799.9,10671.8
10.78,2802.5,10671.8
10.79,2805.1,10671.8
10.8,2807.7,10671.8
10.81,2810.3,10671.8
10.82,2812.9,10671.8
10.83,2815.5,10671.8
10.84,2818.1,10671.8
10.85,2820.7,10671.8
10.86,2823.3,10671.8
10.87,2825.9,10671.9
10.88,2828.49,10671.9
10.89,2831.09,10671.9
10.9,2833.69,10671.9
10.91,2836.29,10671.9
10.92,2838.89,10671.9
10.93,2841.49,10671.9
10.94,2844.09,10671.9
10.95,2846.69,10671.9
10.96,2849.29,10671.9
10.97,2851.89,10671.9
10.98,2854.49,10671.9
10.99,2857.09,10671.9
11,2859.68,10671.9
11.01,2862.28,10671.9
11.02,2864.88,10671.9
11.03,2867.48,10671.9
11.04,2870.08,10671.9
11.05,2872.68,10671.9
11.06,2875.28,10671.9
11.07,2877.88,10671.9
11.08,2880.48,10671.9
11.09,2883.08,10671.9
11.1,2885.68,10671.9
11.11,2888.28,10671.9
11.12,2890.88,10671.9
11.13,2893.47,10671.9
11.14,2896.07,10671.9
11.15,2898.67,10671.9
11.16,2901.27,10671.9
11.17,2903.87,10672
11.18,2906.47,10672
11.19,2909.07,10672
11.2,2911.67,10672
11.21,2914.27,10672
11.22,2916.87,10672
11.23,2919.47,10672
11.24,2922.07,10672
11.25,2924.66,10672
11.26,2927.26,10672
11.27,2929.86,10672
11.28,2932.46,10672
11.29,2935.06,10672
11.3,2937.66,10672
11.31,2940.26,10672
11.32,2942.86,10672
11.33,2945.46,10672
11.34,2948.06,10672
11.35,2950.66,10672
11.36,2953.26,10672
11.37,2955.85,10672
11.38,2958.45,10672
11.39,2961.05,10672
11.4,2963.65,10672
11.41,2966.25,10672
11.42,2968.85,10672
11.43,2971.45,10672
11.44,2974.05,10672
11.45,2976.65,10672
11.46,2979.25,10672.1
11.47,2981.85,10672.1
11.48,2984.44,10672.1
11.49,2987.04,10672.1
11.5,2989.64,10672.1
11.51,2992.24,10672.1
11.52,2994.84,10672.1
11.53,2997.44,10672.1
11.54,3000.04,10672.1
11.55,3002.64,10672.1
11.56,3005.24,10672.1
11.57,3007.84,10672.1
11.58,3010.44,10672.1
11.59,3013.04,10672.1
11.6,3015.63,10672.1
11.61,3018.23,10672.1
11.62,3020.83,10672.1
11.63,3023.43,10672.1
11.64,3026.03,10672.1
11.65,3028.63,10672.1
11.66,3031.23,10672.1
11.67,3033.83,10672.1
11.68,3036.43,10672.1
11.69,3039.03,10672.1
11.7,3041.63,10672.1
11.71,3044.22,10672.1
11.72,3046.82,10672.1
11.73,3049.42,10672.1
11.74,3052.02,10672.1
11.75,3054.62,10672.2
11.76,3057.22,10672.2
11.77,3059.82,10672.2
11.78,3062.42,10672.2
11.79,3065.02,10672.2
11.8,3067.62,10672.2
11.81,3070.22,10672.2
11.82,3072.81,10672.2
11.83,3075.41,10672.2
11.84,3078.01,10672.2
11.85,3080.61,10672.2
11.86,3083.21,10672.2
11.87,3085.81,10672.2
11.88,3088.41,10672.2
11.89,3091.01,10672.2
11.9,3093.61,10672.2
11.91,3096.21,10672.2
11.92,3098.81,10672.2
11.93,3101.4,10672.2
11.94,3104,10672.2
11.95,3106.6,10672.2
11.96,3109.2,10672.2
11.97,3111.8,10672.2
11.98,3114.4,10672.2
11.99,3117,10672.2
12,3119.6,10672.2
12.01,3122.2,10672.2
12.02,3124.8,10672.2
12.03,3127.39,10672.3
12.04,3129.99,10672.3
12.05,3132.59,10672.3
12.06,3135.19,10672.3
12.07,3137.79,10672.3
12.08,3140.39,10672.3
12.09,3142.99,10672.3
12.1,3145.59,10672.3
12.11,3148.19,10672.3
12.12,3150.79,10672.3
12.13,3153.39,10672.3
12.14,3155.98,10672.3
12.15,3158.58,10672.3
12.16,3161.18,10672.3
12.17,3163.78,10672.3
12.18,3166.38,10672.3
12.19,3168.98,10672.3
12.2,3171.58,10672.3
12.21,3174.18,10672.3
12.22,3176.78,10672.3
12.23,3179.38,10672.3
12.24,3181.97,10672.3
12.25,3184.57,10672.3
12.26,3187.17,10672.3
12.27,3189.77,10672.3
12.28,3192.37,10672.3
12.29,3194.97,10672.3
12.3,3197.57,10672.4
12.31,3200.17,10672.4
12.32,3202.77,10672.4
12.33,3205.37,10672.4
12.34,3207.96,10672.4
12.35,3210.56,10672.4
12.36,3213.16,10672.4
12.37,3215.76,10672.4
12.38,3218.36,10672.4
12.39,3220.96,10672.4
12.4,3223.56,10672.4
12.41,3226.16,10672.4
12.42,3228.76,10672.4
12.43,3231.36,10672.4
12.44,3233.95,10672.4
12.45,3236.55,10672.4
12.46,3239.15,10672.4
12.47,3241.75,10672.4
12.48,3244.35,10672.4
12.49,3246.95,10672.4
12.5,3249.55,10672.4
12.51,3252.15,10672.4
12.52,3254.75,10672.4
12.53,3257.35,10672.4
12.54,3259.94,10672.4
12.55,3262.54,10672.4
12.56,3265.14,10672.4
12.57,3267.74,10672.5
12.58,3270.34,10672.5
12.59,3272.94,10672.5
12.6,3275.54,10672.5
12.61,3278.14,10672.5
12.62,3280.74,10672.5
12.63,3283.34,10672.5
12.64,3285.93,10672.5
12.65,3288.53,10672.5
12.66,3291.13,10672.5
12.67,3293.73,10672.5
12.68,3296.33,10672.5
12.69,3298.93,10672.5
12.7,3301.53,10672.5
12.71,3304.13,10672.5
12.72,3306.73,10672.5
12.73,3309.33,10672.5
12.74,3311.92,10672.5
12.75,3314.52,10672.5
12.76,3317.12,10672.5
12.77,3319.72,10672.5
12.78,3322.32,10672.5
12.79,3324.92,10672.5
12.8,3327.52,10672.5
12.81,3330.12,10672.5
12.82,3332.72,10672.5
12.83,3335.31,10672.6
12.84,3337.91,10672.6
12.85,3340.51,10672.6
12.86,3343.11,10672.6
12.87,3345.71,10672.6
12.88,3348.31,10672.6
12.89,3350.91,10672.6
12.9,3353.51,10672.6
12.91,3356.11,10672.6
12.92,3358.7,10672.6
12.93,3361.3,10672.6
12.94,3363.9,10672.6
12.95,3366.5,10672.6
12.96,3369.1,10672.6
12.97,3371.7,10672.6
12.98,3374.3,10672.6
12.99,3376.9,10672.6
13,3379.5,10672.6
13.01,3382.1,10672.6
13.02,3384.69,10672.6
13.03,3387.29,10672.6
13.04,3389.89,10672.6
13.05,3392.49,10672.6
13.06,3395.09,10672.6
13.07,3397.69,10672.6
13.08,3400.29,10672.6
13.09,3402.89,10672.7
13.1,3405.49,10672.7
13.11,3408.08,10672.7
13.12,3410.68,10672.7
13.13,3413.28,10672.7
13.14,3415.88,10672.7
13.15,3418.48,10672.7
13.16,3421.08,10672.7
13.17,3423.68,10672.7
13.18,3426.28,10672.7
13.19,3428.88,10672.7
13.2,3431.47,10672.7
13.21,3434.07,10672.7
13.22,3436.67,10672.7
13.23,3439.27,10672.7
13.24,3441.87,10672.7
13.25,3444.47,10672.7
13.26,3447.07,10672.7
13.27,3449.67,10672.7
13.28,3452.27,10672.7
13.29,3454.86,10672.7
13.3,3457.46,10672.7
13.31,3460.06,10672.7
13.32,3462.66,10672.7
13.33,3465.26,10672.7
13.34,3467.86,10672.7
13.35,3470.46,10672.8
13.36,3473.06,10672.8
13.37,3475.65,10672.8
13.38,3478.25,10672.8
13.39,3480.85,10672.8
13.4,3483.45,10672.8
13.41,3486.05,10672.8
13.42,3488.65,10672.8
13.43,3491.25,10672.8
13.44,3493.85,10672.8
13.45,3496.45,10672.8
13.46,3499.04,10672.8
13.47,3501.64,10672.8
13.48,3504.24,10672.8
13.49,3506.84,10672.8
13.5,3509.44,10672.8
13.51,3512.04,10672.8
13.52,3514.64,10672.8
13.53,3517.24,10672.8
13.54,3519.84,10672.8
13.55,3522.43,10672.8
13.56,3525.03,10672.8
13.57,3527.63,10672.8
13.58,3530.23,10672.8
13.59,3532.83,10672.8
13.6,3535.43,10672.9
13.61,3538.03,10672.9
13.62,3540.63,10672.9
13.63,3543.22,10672.9
13.64,3545.82,10672.9
13.65,3548.42,10672.9
13.66,3551.02,10672.9
13.67,3553.62,10672.9
13.68,3556.22,10672.9
13.69,3558.82,10672.9
13.7,3561.42,10672.9
13.71,3564.02,10672.9
13.72,3566.61,10672.9
13.73,3569.21,10672.9
13.74,3571.81,10672.9
13.75,3574.41,10672.9
13.76,3577.01,10672.9
13.77,3579.61,10672.9
13.78,3582.21,10672.9
13.79,3584.81,10672.9
13.8,3587.4,10672.9
13.81,3590,10672.9
13.82,3592.6,10672.9
13.83,3595.2,10672.9
13.84,3597.8,10672.9
13.85,3600.4,10673
13.86,3603,10673
13.87,3605.6,10673
13.88,3608.19,10673
13.89,3610.79,10673
13.9,3613.39,10673
13.91,3615.99,10673
13.92,3618.59,10673
13.93,3621.19,10673
13.94,3623.79,10673
13.95,3626.39,10673
13.96,3628.98,10673
13.97,3631.58,10673
13.98,3634.18,10673
13.99,3636.78,10673
14,3639.38,10673
14.01,3641.98,10673
14.02,3644.58,10673
14.03,3647.18,10673
14.04,3649.77,10673
14.05,3652.37,10673
14.06,3654.97,10673
14.07,3657.57,10673
14.08,3660.17,10673
14.09,3662.77,10673.1
14.1,3665.37,10673.1
14.11,3667.97,10673.1
14.12,3670.56,10673.1
14.13,3673.16,10673.1
14.14,3675.76,10673.1
14.15,3678.36,10673.1
14.16,3680.96,10673.1
14.17,3683.56,10673.1
14.18,3686.16,10673.1
14.19,3688.76,10673.1
14.2,3691.35,10673.1
14.21,3693.95,10673.1
14.22,3696.55,10673.1
14.23,3699.15,10673.1
14.24,3701.75,10673.1
14.25,3704.35,10673.1
14.26,3706.95,10673.1
14.27,3709.55,10673.1
14.28,3712.14,10673.1
14.29,3714.74,10673.1
14.3,3717.34,10673.1
14.31,3719.94,10673.1
14.32,3722.54,10673.1
14.33,3725.14,10673.2
14.34,3727.74,10673.2
14.35,3730.34,10673.2
14.36,3732.93,10673.2
14.37,3735.53,10673.2
14.38,3738.13,10673.2
14.39,3740.73,10673.2
14.4,3743.33,10673.2
14.41,3745.93,10673.2
14.42,3748.53,10673.2
14.43,3751.12,10673.2
14.44,3753.72,10673.2
14.45,3756.32,10673.2
14.46,3758.92,10673.2
14.47,3761.52,10673.2
14.48,3764.12,10673.2
14.49,3766.72,10673.2
14.5,3769.32,10673.2
14.51,3771.91,10673.2
14.52,3774.51,10673.2
14.53,3777.11,10673.2
14.54,3779.71,10673.2
14.55,3782.31,10673.2
14.56,3784.91,10673.2
14.57,3787.51,10673.3
14.58,3790.1,10673.3
14.59,3792.7,10673.3
14.6,3795.3,10673.3
14.61,3797.9,10673.3
14.62,3800.5,10673.3
14.63,3803.1,10673.3
14.64,3805.7,10673.3
14.65,3808.3,10673.3
14.66,3810.89,10673.3
14.67,3813.49,10673.3
14.68,3816.09,10673.3
14.69,3818.69,10673.3
14.7,3821.29,10673.3
14.71,3823.89,10673.3
14.72,3826.49,10673.3
14.73,3829.08,10673.3
14.74,3831.68,10673.3
14.75,3834.28,10673.3
14.76,3836.88,10673.3
14.77,3839.48,10673.3
14.78,3842.08,10673.3
14.79,3844.68,10673.3
14.8,3847.27,10673.3
14.81,3849.87,10673.4
14.82,3852.47,10673.4
14.83,3855.07,10673.4
14.84,3857.67,10673.4
14.85,3860.27,10673.4
14.86,3862.87,10673.4
14.87,3865.47,10673.4
14.88,3868.06,10673.4
14.89,3870.66,10673.4
14.9,3873.26,10673.4
14.91,3875.86,10673.4
14.92,3878.46,10673.4
14.93,3881.06,10673.4
14.94,3883.66,10673.4
14.95,3886.25,10673.4
14.96,3888.85,10673.4
14.97,3891.45,10673.4
14.98,3894.05,10673.4
14.99,3896.65,10673.4
15,3899.25,10673.4
15.01,3901.85,10673.4
15.02,3904.44,10673.4
15.03,3907.04,10673.4
15.04,3909.64,10673.5
15.05,3912.24,10673.5
15.06,3914.84,10673.5
15.07,3917.44,10673.5
15.08,3920.04,10673.5
15.09,3922.63,10673.5
15.1,3925.23,10673.5
15.11,3927.83,10673.5
15.12,3930.43,10673.5
15.13,3933.03,10673.5
15.14,3935.63,10673.5
15.15,3938.23,10673.5
15.16,3940.82,10673.5
15.17,3943.42,10673.5
15.18,3946.02,10673.5
15.19,3948.62,10673.5
15.2,3951.22,10673.5
15.21,3953.82,10673.5
15.22,3956.42,10673.5
15.23,3959.01,10673.5
15.24,3961.61,10673.5
15.25,3964.21,10673.5
15.26,3966.81,10673.5
15.27,3969.41,10673.6
15.28,3972.01,10673.6
15.29,3974.61,10673.6
15.3,3977.2,10673.6
15.31,3979.8,10673.6
15.32,3982.4,10673.6
15.33,3985,10673.6
15.34,3987.6,10673.6
15.35,3990.2,10673.6
15.36,3992.8,10673.6
15.37,3995.39,10673.6
15.38,3997.99,10673.6
15.39,4000.59,10673.6
15.4,4003.19,10673.6
15.41,4005.79,10673.6
15.42,4008.39,10673.6
15.43,4010.98,10673.6
15.44,4013.58,10673.6
15.45,4016.18,10673.6
15.46,4018.78,10673.6
15.47,4021.38,10673.6
15.48,4023.98,10673.6
15.49,4026.58,10673.7
15.5,4029.17,10673.7
15.51,4031.77,10673.7
15.52,4034.37,10673.7
15.53,4036.97,10673.7
15.54,4039.57,10673.7
15.55,4042.17,10673.7
15.56,4044.77,10673.7
15.57,4047.36,10673.7
15.58,4049.96,10673.7
15.59,4052.56,10673.7
15.6,4055.16,10673.7
15.61,4057.76,10673.7
15.62,4060.36,10673.7
15.63,4062.95,10673.7
15.64,4065.55,10673.7
15.65,4068.15,10673.7
15.66,4070.75,10673.7
15.67,4073.35,10673.7
15.68,4075.95,10673.7
15.69,4078.55,10673.7
15.7,4081.14,10673.7
15.71,4083.74,10673.7
15.72,4086.34,10673.8
15.73,4088.94,10673.8
15.74,4091.54,10673.8
15.75,4094.14,10673.8
15.76,4096.74,10673.8
15.77,4099.33,10673.8
15.78,4101.93,10673.8
15.79,4104.53,10673.8
15.8,4107.13,10673.8
15.81,4109.73,10673.8
15.82,4112.33,10673.8
15.83,4114.92,10673.8
15.84,4117.52,10673.8
15.85,4120.12,10673.8
15.86,4122.72,10673.8
15.87,4125.32,10673.8
15.88,4127.92,10673.8
15.89,4130.52,10673.8
15.9,4133.11,10673.8
15.91,4135.71,10673.8
15.92,4138.31,10673.8
15.93,4140.91,10673.8
15.94,4143.51,10673.9
15.95,4146.11,10673.9
15.96,4148.7,10673.9
15.97,4151.3,10673.9
15.98,4153.9,10673.9
15.99,4156.5,10673.9
16,4159.1,10673.9
16.01,4161.7,10673.9
16.02,4164.29,10673.9
16.03,4166.89,10673.9
16.04,4169.49,10673.9
16.05,4172.09,10673.9
16.06,4174.69,10673.9
16.07,4177.29,10673.9
16.08,4179.89,10673.9
16.09,4182.48,10673.9
16.1,4185.08,10673.9
16.11,4187.68,10673.9
16.12,4190.28,10673.9
16.13,4192.88,10673.9
16.14,4195.48,10673.9
16.15,4198.07,10673.9
16.16,4200.67,10674
16.17,4203.27,10674
16.18,4205.87,10674
16.19,4208.47,10674
16.2,4211.07,10674
16.21,4213.66,10674
16.22,4216.26,10674
16.23,4218.86,10674
16.24,4221.46,10674
16.25,4224.06,10674
16.26,4226.66,10674
16.27,4229.25,10674
16.28,4231.85,10674
16.29,4234.45,10674
16.3,4237.05,10674
16.31,4239.65,10674
16.32,4242.25,10674
16.33,4244.84,10674
16.34,4247.44,10674
16.35,4250.04,10674
16.36,4252.64,10674
16.37,4255.24,10674
16.38,4257.84,10674.1
16.39,4260.43,10674.1
16.4,4263.03,10674.1
16.41,4265.63,10674.1
16.42,4268.23,10674.1
16.43,4270.83,10674.1
16.44,4273.43,10674.1
16.45,4276.02,10674.1
16.46,4278.62,10674.1
16.47,4281.22,10674.1
16.48,4283.82,10674.1
16.49,4286.42,10674.1
16.5,4289.02,10674.1
16.51,4291.61,10674.1
16.52,4294.21,10674.1
16.53,4296.81,10674.1
16.54,4299.41,10674.1
16.55,4302.01,10674.1
16.56,4304.61,10674.1
16.57,4307.2,10674.1
16.58,4309.8,10674.1
16.59,4312.4,10674.1
16.6,4315,10674.2
16.61,4317.6,10674.2
16.62,4320.2,10674.2
16.63,4322.79,10674.2
16.64,4325.39,10674.2
16.65,4327.99,10674.2
16.66,4330.59,10674.2
16.67,4333.19,10674.2
16.68,4335.79,10674.2
16.69,4338.38,10674.2
16.7,4340.98,10674.2
16.71,4343.58,10674.2
16.72,4346.18,10674.2
16.73,4348.78,10674.2
16.74,4351.38,10674.2
16.75,4353.97,10674.2
16.76,4356.57,10674.2
16.77,4359.17,10674.2
16.78,4361.77,10674.2
16.79,4364.37,10674.2
16.8,4366.97,10674.2
16.81,4369.56,10674.3
16.82,4372.16,10674.3
16.83,4374.76,10674.3
16.84,4377.36,10674.3
16.85,4379.96,10674.3
16.86,4382.56,10674.3
16.87,4385.15,10674.3
16.88,4387.75,10674.3
16.89,4390.35,10674.3
16.9,4392.95,10674.3
16.91,4395.55,10674.3
16.92,4398.14,10674.3
16.93,4400.74,10674.3
16.94,4403.34,10674.3
16.95,4405.94,10674.3
16.96,4408.54,10674.3
16.97,4411.14,10674.3
16.98,4413.73,10674.3
16.99,4416.33,10674.3
17,4418.93,10674.3
17.01,4421.53,10674.3
17.02,4424.13,10674.4
17.03,4426.73,10674.4
17.04,4429.32,10674.4
17.05,4431.92,10674.4
17.06,4434.52,10674.4
17.07,4437.12,10674.4
17.08,4439.72,10674.4
17.09,4442.32,10674.4
17.1,4444.91,10674.4
17.11,4447.51,10674.4
17.12,4450.11,10674.4
17.13,4452.71,10674.4
17.14,4455.31,10674.4
17.15,4457.9,10674.4
17.16,4460.5,10674.4
17.17,4463.1,10674.4
17.18,4465.7,10674.4
17.19,4468.3,10674.4
17.2,4470.9,10674.4
17.21,4473.49,10674.4
17.22,4476.09,10674.4
17.23,4478.69,10674.5
17.24,4481.29,10674.5
17.25,4483.89,10674.5
17.26,4486.48,10674.5
17.27,4489.08,10674.5
17.28,4491.68,10674.5
17.29,4494.28,10674.5
17.3,4496.88,10674.5
17.31,4499.48,10674.5
17.32,4502.07,10674.5
17.33,4504.67,10674.5
17.34,4507.27,10674.5
17.35,4509.87,10674.5
17.36,4512.47,10674.5
17.37,4515.06,10674.5
17.38,4517.66,10674.5
17.39,4520.26,10674.5
17.4,4522.86,10674.5
17.41,4525.46,10674.5
17.42,4528.06,10674.5
17.43,4530.65,10674.5
17.44,4533.25,10674.6
17.45,4535.85,10674.6
17.46,4538.45,10674.6
17.47,4541.05,10674.6
17.48,4543.64,10674.6
17.49,4546.24,10674.6
17.5,4548.84,10674.6
17.51,4551.44,10674.6
17.52,4554.04,10674.6
17.53,4556.64,10674.6
17.54,4559.23,10674.6
17.55,4561.83,10674.6
17.56,4564.43,10674.6
17.57,4567.03,10674.6
17.58,4569.63,10674.6
17.59,4572.22,10674.6
17.6,4574.82,10674.6
17.61,4577.42,10674.6
17.62,4580.02,10674.6
17.63,4582.62,10674.6
17.64,4585.21,10674.6
17.65,4587.81,10674.7
17.66,4590.41,10674.7
17.67,4593.01,10674.7
17.68,4595.61,10674.7
17.69,4598.21,10674.7
17.7,4600.8,10674.7
17.71,4603.4,10674.7
17.72,4606,10674.7
17.73,4608.6,10674.7
17.74,4611.2,10674.7
17.75,4613.79,10674.7
17.76,4616.39,10674.7
17.77,4618.99,10674.7
17.78,4621.59,10674.7
17.79,4624.19,10674.7
17.8,4626.78,10674.7
17.81,4629.38,10674.7
17.82,4631.98,10674.7
17.83,4634.58,10674.7
17.84,4637.18,10674.7
17.85,4639.77,10674.7
17.86,4642.37,10674.8
17.87,4644.97,10674.8
17.88,4647.57,10674.8
17.89,4650.17,10674.8
17.9,4652.77,10674.8
17.91,4655.36,10674.8
17.92,4657.96,10674.8
17.93,4660.56,10674.8
17.94,4663.16,10674.8
17.95,4665.76,10674.8
17.96,4668.35,10674.8
17.97,4670.95,10674.8
17.98,4673.55,10674.8
17.99,4676.15,10674.8
18,4678.75,10674.8
18.01,4681.34,10674.8
18.02,4683.94,10674.8
18.03,4686.54,10674.8
18.04,4689.14,10674.8
18.05,4691.74,10674.8
18.06,4694.33,10674.9
18.07,4696.93,10674.9
18.08,4699.53,10674.9
18.09,4702.13,10674.9
18.1,4704.73,10674.9
18.11,4707.32,10674.9
18.12,4709.92,10674.9
18.13,4712.52,10674.9
18.14,4715.12,10674.9
18.15,4717.72,10674.9
18.16,4720.31,10674.9
18.17,4722.91,10674.9
18.18,4725.51,10674.9
18.19,4728.11,10674.9
18.2,4730.71,10674.9
18.21,4733.3,10674.9
18.22,4735.9,10674.9
18.23,4738.5,10674.9
18.24,4741.1,10674.9
18.25,4743.7,10674.9
18.26,4746.29,10675
18.27,4748.89,10675
18.28,4751.49,10675
18.29,4754.09,10675
18.3,4756.69,10675
18.31,4759.28,10675
18.32,4761.88,10675
18.33,4764.48,10675
18.34,4767.08,10675
18.35,4769.68,10675
18.36,4772.27,10675
18.37,4774.87,10675
18.38,4777.47,10675
18.39,4780.07,10675
18.4,4782.67,10675
18.41,4785.26,10675
18.42,4787.86,10675
18.43,4790.46,10675
18.44,4793.06,10675
18.45,4795.66,10675
18.46,4798.25,10675
18.47,4800.85,10675.1
18.48,4803.45,10675.1
18.49,4806.05,10675.1
18.5,4808.65,10675.1
18.51,4811.24,10675.1
18.52,4813.84,10675.1
18.53,4816.44,10675.1
18.54,4819.04,10675.1
18.55,4821.64,10675.1
18.56,4824.23,10675.1
18.57,4826.83,10675.1
18.58,4829.43,10675.1
18.59,4832.03,10675.1
18.6,4834.63,10675.1
18.61,4837.22,10675.1
18.62,4839.82,10675.1
18.63,4842.42,10675.1
18.64,4845.02,10675.1
18.65,4847.62,10675.1
18.66,4850.21,10675.1
18.67,4852.81,10675.2
18.68,4855.41,10675.2
18.69,4858.01,10675.2
18.7,4860.61,10675.2
18.71,4863.2,10675.2
18.72,4865.8,10675.2
18.73,4868.4,10675.2
18.74,4871,10675.2
18.75,4873.6,10675.2
18.76,4876.19,10675.2
18.77,4878.79,10675.2
18.78,4881.39,10675.2
18.79,4883.99,10675.2
18.8,4886.58,10675.2
18.81,4889.18,10675.2
18.82,4891.78,10675.2
18.83,4894.38,10675.2
18.84,4896.98,10675.2
18.85,4899.57,10675.2
18.86,4902.17,10675.2
18.87,4904.77,10675.3
18.88,4907.37,10675.3
18.89,4909.97,10675.3
18.9,4912.56,10675.3
18.91,4915.16,10675.3
18.92,4917.76,10675.3
18.93,4920.36,10675.3
18.94,4922.96,10675.3
18.95,4925.55,10675.3
18.96,4928.15,10675.3
18.97,4930.75,10675.3
18.98,4933.35,10675.3
18.99,4935.94,10675.3
19,4938.54,10675.3
19.01,4941.14,10675.3
19.02,4943.74,10675.3
19.03,4946.34,10675.3
19.04,4948.93,10675.3
19.05,4951.53,10675.3
19.06,4954.13,10675.4
19.07,4956.73,10675.4
19.08,4959.33,10675.4
19.09,4961.92,10675.4
19.1,4964.52,10675.4
19.11,4967.12,10675.4
19.12,4969.72,10675.4
19.13,4972.31,10675.4
19.14,4974.91,10675.4
19.15,4977.51,10675.4
19.16,4980.11,10675.4
19.17,4982.71,10675.4
19.18,4985.3,10675.4
19.19,4987.9,10675.4
19.2,4990.5,10675.4
19.21,4993.1,10675.4
19.22,4995.7,10675.4
19.23,4998.29,10675.4
19.24,5000.89,10675.4
19.25,5003.49,10675.4
19.26,5006.09,10675.5
19.27,5008.68,10675.5
19.28,5011.28,10675.5
19.29,5013.88,10675.5
19.3,5016.48,10675.5
19.31,5019.08,10675.5
19.32,5021.67,10675.5
19.33,5024.27,10675.5
19.34,5026.87,10675.5
19.35,5029.47,10675.5
19.36,5032.06,10675.5
19.37,5034.66,10675.5
19.38,5037.26,10675.5
19.39,5039.86,10675.5
19.4,5042.46,10675.5
19.41,5045.05,10675.5
19.42,5047.65,10675.5
19.43,5050.25,10675.5
19.44,5052.85,10675.5
19.45,5055.44,10675.5
19.46,5058.04,10675.6
19.47,5060.64,10675.6
19.48,5063.24,10675.6
19.49,5065.84,10675.6
19.5,5068.43,10675.6
19.51,5071.03,10675.6
19.52,5073.63,10675.6
19.53,5076.23,10675.6
19.54,5078.82,10675.6
19.55,5081.42,10675.6
19.56,5084.02,10675.6
19.57,5086.62,10675.6
19.58,5089.22,10675.6
19.59,5091.81,10675.6
19.6,5094.41,10675.6
19.61,5097.01,10675.6
19.62,5099.61,10675.6
19.63,5102.2,10675.6
19.64,5104.8,10675.6
19.65,5107.4,10675.7
19.66,5110,10675.7
19.67,5112.6,10675.7
19.68,5115.19,10675.7
19.69,5117.79,10675.7
19.7,5120.39,10675.7
19.71,5122.99,10675.7
19.72,5125.58,10675.7
19.73,5128.18,10675.7
19.74,5130.78,10675.7
19.75,5133.38,10675.7
19.76,5135.97,10675.7
19.77,5138.57,10675.7
19.78,5141.17,10675.7
19.79,5143.77,10675.7
19.8,5146.37,10675.7
19.81,5148.96,10675.7
19.82,5151.56,10675.7
19.83,5154.16,10675.7
19.84,5156.76,10675.8
19.85,5159.35,10675.8
19.86,5161.95,10675.8
19.87,5164.55,10675.8
19.88,5167.15,10675.8
19.89,5169.75,10675.8
19.9,5172.34,10675.8
19.91,5174.94,10675.8
19.92,5177.54,10675.8
19.93,5180.14,10675.8
19.94,5182.73,10675.8
19.95,5185.33,10675.8
19.96,5187.93,10675.8
19.97,5190.53,10675.8
19.98,5193.12,10675.8
19.99,5195.72,10675.8
20,5198.32,10675.8
20.01,5200.92,10675.8
20.02,5203.51,10675.8
20.03,5206.11,10675.8
20.04,5208.71,10675.9
20.05,5211.31,10675.9
20.06,5213.91,10675.9
20.07,5216.5,10675.9
20.08,5219.1,10675.9
20.09,5221.7,10675.9
20.1,5224.3,10675.9
20.11,5226.89,10675.9
20.12,5229.49,10675.9
20.13,5232.09,10675.9
20.14,5234.69,10675.9
20.15,5237.28,10675.9
20.16,5239.88,10675.9
20.17,5242.48,10675.9
20.18,5245.08,10675.9
20.19,5247.68,10675.9
20.2,5250.27,10675.9
20.21,5252.87,10675.9
20.22,5255.47,10675.9
20.23,5258.07,10676
20.24,5260.66,10676
20.25,5263.26,10676
20.26,5265.86,10676
20.27,5268.46,10676
20.28,5271.05,10676
20.29,5273.65,10676
20.3,5276.25,10676
20.31,5278.85,10676
20.32,5281.44,10676
20.33,5284.04,10676
20.34,5286.64,10676
20.35,5289.24,10676
20.36,5291.83,10676
20.37,5294.43,10676
20.38,5297.03,10676
20.39,5299.63,10676
20.4,5302.22,10676
20.41,5304.82,10676
20.42,5307.42,10676.1
20.43,5310.02,10676.1
20.44,5312.62,10676.1
20.45,5315.21,10676.1
20.46,5317.81,10676.1
20.47,5320.41,10676.1
20.48,5323.01,10676.1
20.49,5325.6,10676.1
20.5,5328.2,10676.1
20.51,5330.8,10676.1
20.52,5333.4,10676.1
20.53,5335.99,10676.1
20.54,5338.59,10676.1
20.55,5341.19,10676.1
20.56,5343.79,10676.1
20.57,5346.38,10676.1
