# fitness=158.751
# z_env,vz_env,vtot_env,pitch_env,gamma_env,cmd_thrust,cmd_prof
2,0,7,1,3,0.384103,-0.544982
1,2,7,2,3,0.164328,-0.50535
1,3,7,3,4,0.44193,-0.621054
1,3,7,2,4,0.359561,-0.0526159
1,2,7,2,4,0.472646,0.313424
0,9,7,6,5,0.264664,0.407915
1,9,7,5,5,0.785781,0.764078
3,0,6,0,2,0.806557,0.811663
3,0,6,4,2,0.114895,0.479432
3,3,6,3,3,0.232615,0.791729
1,7,7,3,5,0.00955129,0.931368
1,6,7,3,5,0.489205,-0.583481
1,5,7,3,4,0.0644566,0.286796
4,1,7,6,3,0.358098,-0.527253
4,2,7,6,3,0.524623,-0.581927
4,3,7,6,4,0.519454,0.172517
4,4,7,6,4,0.581831,-0.556423
4,5,7,6,4,0.114122,0.674101
4,5,7,7,4,0.00403232,-0.553127
4,6,7,7,5,0.489155,-0.618844
4,7,7,7,5,0.196506,0.653752
4,8,7,7,5,0.201307,0.188199
4,9,7,7,5,0.236313,0.0999169
4,9,7,7,6,0.159631,-0.877854
4,9,7,7,7,0.97679,-0.657283
4,9,7,8,7,0.625081,-0.808877
3,0,7,2,1,0.187879,0.753483
3,0,7,4,2,0.0452064,-0.650309
3,6,7,7,5,0.927477,-0.293364
3,8,7,5,5,0.0464285,-0.958407
3,8,7,4,5,0.00890122,-0.0059741
5,0,5,2,1,0.811934,-0.804184
5,0,5,1,1,0.710299,-0.876535
5,0,5,0,1,0.532797,-0.74733
5,0,5,2,2,0.628986,0.30267
5,0,5,1,2,0.179611,0.133463
5,0,5,0,2,0.00186927,0.358345
4,0,5,1,2,0.194823,0.100117
4,0,5,2,2,0.251544,0.366787
4,0,5,3,2,0.00273713,0.954002
4,0,5,4,2,0.302881,0.798391
4,0,5,5,2,0.318744,0.333203
4,1,5,4,2,0.574374,-0.740658
4,1,5,5,2,0.800734,-0.416202
4,1,5,5,3,0.690876,0.753029
4,1,5,4,3,0.40449,0.00203422
4,2,5,4,3,0.817981,0.160444
4,2,5,5,3,0.9185,0.872133
4,3,5,4,3,0.16679,-0.183231
4,3,5,5,3,0.529474,0.833966
4,3,5,5,4,0.925828,-0.658425
4,3,5,4,4,0.519144,0.14403
4,4,5,5,4,0.875715,-0.829394
4,4,5,4,4,0.138266,0.250769
4,8,5,7,5,0.69685,-0.0388683
4,8,5,8,5,0.501996,-0.987597
4,8,5,8,6,0.836406,0.524714
4,9,5,8,6,0.949722,0.392489
4,9,5,7,6,0.870315,0.762781
4,9,5,6,6,0.96399,0.185359
2,4,7,4,4,0.287726,-0.531053
2,4,7,3,4,0.462236,0.0307103
2,8,6,8,5,0.249081,0.0568418
2,8,6,8,6,0.0367811,0.0714537
2,5,4,7,4,0.106632,0.399369
2,6,4,7,5,0.308279,0.838889
2,8,3,8,5,0.645769,0.138383
2,8,3,8,6,0.189529,0.532681
2,9,3,8,6,0.476247,0.345304
5,0,7,5,3,0.140312,-0.0728206
5,1,7,5,3,0.110432,-0.783949
5,2,7,3,3,0.526936,0.246514
5,2,7,2,3,0.373157,-0.526835
5,1,7,2,3,0.990151,-0.218703
5,1,7,1,3,0.352427,0.806977
5,0,7,1,3,0.0351137,0.945238
4,2,7,1,3,0.467191,-0.939993
4,1,7,1,3,0.0563257,-0.621748
4,2,7,6,4,0.602984,0.33266
4,4,7,7,4,0.102039,-0.127241
4,9,7,6,6,0.720134,-0.0676599
4,9,7,5,6,0.432859,0.237
4,9,7,5,5,0.732105,-0.361013
4,9,7,6,5,0.434578,-0.290289
2,1,6,6,3,0.443435,-0.79705
1,4,6,6,4,0.765621,0.739235
1,5,6,6,4,0.783588,-0.760655
1,6,6,6,5,0.137314,0.193157
1,7,6,6,5,0.728306,0.133153
1,8,6,6,5,0.989137,-0.805436
1,8,6,5,5,0.189672,0.434636
2,8,6,4,5,0.652841,-0.633684
2,7,6,4,5,0.398928,0.317479
2,6,4,5,5,0.685444,-0.301317
2,6,4,4,5,0.992579,-0.48949
2,7,4,8,5,0.701144,0.625431
2,8,4,7,6,0.476093,-0.547369
5,2,7,4,4,0.317705,-0.452687
5,3,7,4,4,0.247996,-0.40673
5,3,7,5,4,0.354058,-0.262336
5,3,7,6,4,0.0751264,-0.969322
5,8,7,6,5,0.452139,0.23457
5,8,7,5,5,0.801171,0.220603
5,8,7,4,5,0.813791,-0.308047
5,7,7,4,5,0.446543,0.273315
5,7,7,3,5,0.244974,-0.120866
5,6,7,3,5,0.90269,0.187531
5,6,7,2,5,0.677252,0.00477097
5,5,7,2,4,0.912598,0.556576
5,4,7,2,4,0.40653,-0.134054
5,3,7,2,4,0.455451,-0.216439
5,3,7,3,4,0.169843,-0.771095
5,5,7,7,4,0.312621,-0.95434
5,6,7,7,5,0.172693,-0.855629
5,8,7,8,5,0.00776693,-0.477312
5,9,7,8,5,0.549352,-0.916358
5,9,7,8,6,0.650677,-0.0933858
5,9,7,7,7,0.0965196,0.989303
2,1,7,6,3,0.271644,-0.827365
2,2,7,6,3,0.634606,-0.456205
2,2,7,6,4,0.182442,0.792554
2,5,7,5,4,0.408588,0.529982
2,5,7,3,4,0.0835692,-0.812213
2,9,7,4,6,0.0696777,-0.846647
2,9,7,4,5,0.121839,-0.266262
2,5,7,4,4,0.371778,0.309874
2,9,7,3,5,0.143513,0.0646042
3,9,7,4,6,0.817614,-0.0949293
3,9,7,4,5,0.718392,-0.291188
3,7,7,4,5,0.143484,-0.584332
2,4,7,7,4,0.260372,-0.152841
2,5,7,7,4,0.282558,-0.710793
2,6,7,7,5,0.344997,0.0813098
2,9,7,8,5,0.811473,0.0462705
2,9,7,9,6,0.470516,-0.194934
3,9,7,9,6,0.750729,0.544672
2,0,7,5,3,0.875464,-0.610223
3,9,7,6,7,0.331492,0.648002
3,9,7,5,7,0.366706,-0.643733
3,9,7,5,6,0.114965,0.479463
3,9,7,5,5,0.559772,0.481402
3,9,7,6,5,0.842594,0.158018
3,9,7,6,6,0.62106,0.504168
4,0,4,0,1,0.620949,-0.202472
4,0,4,1,1,0.269053,0.485284
3,1,6,0,3,0.744887,0.774028
3,1,6,0,2,0.0324295,-0.919964
3,0,6,5,2,0.845008,0.598217
3,1,6,5,2,0.154148,-0.494861
3,1,6,6,2,0.919851,0.786395
3,1,6,1,2,0.344533,-0.00142036
3,1,6,5,3,0.445481,-0.52465
3,1,6,6,3,0.540651,0.849202
3,1,5,6,2,0.560833,-0.793609
3,1,6,4,2,0.793821,-0.851542
2,1,6,2,2,0.790459,0.908324
1,1,6,3,3,0.325407,-0.410649
1,1,6,2,3,0.35758,-0.688933
1,1,6,5,3,0.504285,0.239295
1,1,6,6,3,0.651261,-0.441513
1,2,6,6,3,0.353243,0.0525384
1,3,6,3,3,0.531399,0.657738
1,3,6,4,3,0.623545,-0.417709
1,7,6,5,5,0.106499,0.190754
1,7,6,4,5,0.118176,-0.501137
1,5,6,4,4,0.714405,-0.677254
1,8,6,4,5,0.373287,0.55063
1,8,6,7,5,0.520138,-0.802425
1,8,6,7,6,0.176059,0.507237
1,9,6,7,6,0.667229,-0.102487
1,9,6,6,6,0.0457901,-0.982057
3,8,6,6,5,0.375952,-0.627293
3,8,6,7,6,0.922052,-0.280071
3,8,6,8,6,0.267005,-0.320156
3,9,6,8,6,0.64245,-0.00614995
3,9,6,9,6,0.096412,-0.433694
3,8,5,9,6,0.269034,0.0218181
3,8,4,9,6,0.599146,0.82918
3,8,4,8,6,0.11396,-0.858226
5,0,5,0,0,0.158062,-0.994941
4,0,6,1,1,0.725521,-0.36138
4,0,6,2,1,0.408047,-0.988554
3,8,5,4,5,0.136132,-0.797577
3,8,5,6,6,0.732113,-0.66423
4,2,7,3,4,0.407368,0.416997
4,2,7,3,3,0.822699,0.0618233
5,1,4,4,2,0.177782,0.309281
5,1,4,3,2,0.115899,0.886075
5,1,4,4,3,0.180566,-0.166438
5,1,4,5,3,0.610901,0.321732
5,2,4,5,3,0.172533,0.992305
5,2,4,6,3,0.504623,0.995361
5,3,4,5,3,0.637967,0.43469
5,3,4,6,3,0.670825,-0.887093
5,3,4,6,4,0.159478,-0.913613
5,4,4,6,4,0.186368,0.766064
5,4,4,5,4,0.0581187,-0.52317
5,5,4,6,4,0.622617,-0.079662
5,5,4,7,4,0.616941,-0.700442
5,6,4,7,5,0.977055,0.766906
5,7,4,7,5,0.668493,-0.625164
5,7,4,6,5,0.168885,0.477927
5,7,4,5,5,0.677516,0.283933
5,7,4,4,5,0.101266,0.0605478
5,6,4,4,5,0.333605,0.652002
5,5,4,4,4,0.389336,-0.989957
5,4,4,4,4,0.401413,-0.953432
5,4,4,3,4,0.431962,0.412304
5,3,4,4,4,0.563397,-0.0459541
5,3,4,3,4,0.308731,0.900809
5,3,4,3,3,0.175678,-0.489246
5,2,4,3,3,0.44503,-0.820952
5,2,4,4,3,0.182399,-0.0269366
5,3,4,4,3,0.451268,0.377227
4,2,4,3,3,0.235677,0.00120826
4,2,4,4,3,0.964776,0.696841
4,2,4,5,3,0.400011,0.46439
4,3,4,5,3,0.350348,-0.959525
4,3,4,6,3,0.0958484,0.837668
4,3,4,6,4,0.732358,0.526494
4,4,4,6,4,0.0212886,-0.855557
4,4,4,7,4,0.16661,0.0337668
4,5,4,7,4,0.391132,0.508084
4,5,4,6,4,0.591896,-0.983825
4,6,4,6,5,0.0427184,-0.734697
4,6,4,7,5,0.103057,-0.332803
4,7,4,7,5,0.0990356,0.216392
4,7,4,8,5,0.956852,0.186348
4,8,4,8,5,0.139734,-0.254244
4,8,4,8,6,0.678951,0.875945
4,8,4,7,6,0.676916,-0.524179
4,9,4,7,6,0.556729,-0.467852
4,0,6,0,0,0.379348,-0.852585
2,0,5,1,0,0.194729,0.37541
2,0,6,2,1,0.658105,-0.962899
3,3,6,2,3,0.909056,-0.478742
3,3,6,6,4,0.902084,0.570776
3,4,6,7,4,0.611397,-0.101936
3,5,6,7,4,0.69641,0.532251
4,0,4,1,0,0.170269,-0.198128
3,4,5,9,4,0.383231,-0.839286
3,4,5,8,4,0.973719,-0.99289
3,4,4,8,4,0.261914,0.574282
3,4,4,7,4,0.0230319,0.618482
3,5,4,7,4,0.246188,0.144974
3,5,4,6,4,0.918603,0.858505
3,5,4,5,4,0.455134,-0.789999
3,5,4,4,4,0.482778,-0.428064
3,4,4,4,4,0.488798,-0.631669
3,4,4,5,4,0.729337,0.19663
3,4,4,6,4,0.870949,-0.699682
3,6,4,6,5,0.688846,-0.336917
3,6,4,7,5,0.0864534,-0.17682
3,7,4,6,5,0.377569,-0.702827
3,7,4,7,5,0.0543712,-0.533035
3,8,4,7,5,0.183814,0.875839
3,8,4,7,6,0.668144,-0.903065
3,9,4,7,6,0.025634,0.144259
3,9,4,7,7,0.927232,-0.328003
2,4,5,5,4,0.0230824,0.591303
2,2,5,1,3,0.0143595,0.834503
2,1,5,5,3,0.906149,-0.00226436
2,3,5,6,3,0.206909,0.769801
2,5,5,4,4,0.454162,-0.210348
2,5,5,5,4,0.427686,-0.0808247
2,7,4,5,5,0.562862,0.723369
2,7,4,4,5,0.412753,0.0655405
5,1,7,6,3,0.720964,0.822637
5,4,7,5,4,0.968626,-0.441029
5,4,7,4,4,0.249222,-0.894407
5,5,7,5,4,0.554499,0.0331733
5,5,7,4,4,0.67101,-0.0523975
5,4,7,3,4,0.0585854,-0.580565
5,2,7,3,4,0.54319,-0.948381
4,6,7,6,5,0.486941,0.173929
4,7,7,6,5,0.125395,-0.983283
4,7,7,5,5,0.0679883,0.81292
4,8,7,5,5,0.952629,-0.211387
4,7,7,4,5,0.911175,-0.893601
4,7,7,3,5,0.263903,-0.947457
4,6,7,3,5,0.56298,0.564957
4,5,7,3,4,0.207222,0.0511978
4,4,7,3,4,0.333602,-0.209077
4,4,7,2,4,0.198875,-0.241719
4,3,7,2,4,0.260134,0.779363
4,2,7,2,4,0.597079,0.961682
4,2,7,2,3,0.541344,0.556591
3,6,7,4,5,0.0563883,0.98557
3,5,7,4,4,0.789597,-0.707171
3,0,7,5,2,0.981259,-0.558948
2,8,7,8,5,0.0311664,-0.264549
3,9,4,9,7,0.293945,0.0806239
4,9,7,8,6,0.588459,-0.409529
4,9,7,6,7,0.951678,-0.465467
3,0,5,4,1,0.762222,0.49453
3,1,6,7,3,0.577296,0.492303
2,6,6,4,5,0.0463909,-0.102693
2,3,5,6,4,0.953613,0.337797
2,4,5,6,4,0.758997,-0.140559
2,5,5,6,4,0.961642,-0.164946
2,5,5,7,4,0.838481,0.00548891
2,6,5,7,5,0.271048,0.190204
2,7,5,7,5,0.397427,0.827589
2,8,5,7,5,0.620776,0.54921
2,8,5,8,5,0.473894,0.910038
2,8,5,8,6,0.129207,0.717824
2,8,5,7,6,0.626374,0.299428
2,9,5,7,6,0.917657,-0.171462
2,9,5,7,7,0.487869,-0.233499
2,0,7,0,3,0.907016,0.416653
2,9,7,6,5,0.219492,0.383024
3,9,7,9,7,0.594065,0.0382701
3,9,7,9,8,0.223585,-0.727292
3,9,7,8,8,0.996247,0.602468
3,7,4,5,5,0.975063,0.892219
3,6,4,5,5,0.711014,0.346956
3,6,4,4,5,0.69278,-0.794134
3,5,4,3,4,0.810357,-0.719435
3,4,4,3,4,0.200138,0.458171
3,6,4,3,5,0.0914488,0.754803
3,8,4,6,6,0.357758,-0.0614071
3,3,6,6,3,0.71428,0.00439552
3,4,4,9,4,0.269091,-0.942945
3,7,4,8,5,0.606561,0.535792
3,8,4,8,5,0.0429359,-0.570837
3,4,6,3,4,0.729273,0.833156
3,3,6,3,4,0.0137195,0.684149
2,0,7,6,3,0.391918,-0.0389831
2,1,7,7,3,0.628459,0.418628
3,9,6,7,6,0.361148,-0.237957
3,9,6,7,7,0.598209,0.261448
3,9,5,7,7,0.294508,0.18015
3,9,5,6,7,0.551238,0.612395
3,8,5,5,6,0.102707,-0.430793
3,8,5,4,6,0.989697,0.916489
3,7,5,3,5,0.206233,-0.660049
3,7,6,5,5,0.0346581,-0.460542
3,3,4,3,4,0.0158689,-0.371743
3,3,4,4,4,0.936828,-0.0347497
3,3,4,5,4,0.0817999,-0.23819
3,5,4,8,4,0.881758,0.835567
3,4,4,2,4,0.406126,0.375302
3,3,4,2,4,0.263692,-0.41212
3,3,4,2,3,0.330668,0.797437
3,2,4,2,3,0.976887,0.453458
3,2,4,3,3,0.858176,-0.426623
3,2,4,4,3,0.816099,0.402289
3,2,4,5,3,0.176604,0.739577
3,3,4,5,3,0.911293,-0.0136841
2,2,7,2,3,0.642252,-0.22154
2,9,7,5,5,0.409939,0.489821
3,9,7,3,6,0.28592,0.564704
3,9,7,3,5,0.898986,-0.0194641
3,8,7,3,5,0.143684,-0.476636
4,9,7,8,5,0.743882,-0.940538
4,0,7,0,3,0.137593,-0.80382
4,9,7,9,7,0.953759,-0.314264
3,0,6,3,1,0.55709,0.800359
2,1,6,7,3,0.535224,0.703394
3,9,4,8,7,0.110041,0.393191
2,0,6,1,3,0.87944,-0.678521
1,4,4,9,4,0.659646,-0.0750054
1,4,4,8,4,0.84525,-0.244896
1,3,4,8,4,0.236098,0.803338
1,3,4,7,4,0.789127,-0.78899
1,4,4,7,4,0.43634,-0.88739
1,4,4,6,4,0.410543,0.257609
1,4,4,5,4,0.624719,0.179555
1,4,4,4,4,0.755419,-0.524018
1,4,4,3,4,0.1697,-0.533446
1,3,4,3,4,0.955345,-0.276552
1,3,4,3,3,0.457573,0.582604
1,3,4,4,3,0.264568,-0.531651
1,3,4,5,3,0.74594,-0.313414
1,3,4,6,3,0.790329,-0.589683
1,3,4,6,4,0.331503,0.929521
1,5,4,6,4,0.449219,0.87531
1,6,4,6,5,0.723571,-0.0782401
1,7,4,6,5,0.248307,0.499217
1,7,4,7,5,0.100019,0.463858
1,8,4,6,5,0.367901,0.18239
1,8,4,5,5,0.785936,-0.513428
1,7,4,5,5,0.146584,0.289648
2,4,3,9,4,0.873924,0.124742
2,4,3,8,4,0.459817,0.780242
2,4,3,7,4,0.383112,0.368211
2,4,3,6,4,0.713054,0.242933
2,3,4,5,4,0.548804,-0.302132
2,3,4,4,4,0.047153,0.774085
2,3,4,3,4,0.517738,-0.574305
2,2,4,3,3,0.633635,0.317826
2,2,4,2,3,0.531842,-0.621805
2,2,4,1,3,0.874075,0.323127
2,2,4,6,3,0.043453,0.415326
1,2,5,2,3,0.43471,-0.314208
1,1,5,2,3,0.145745,0.204742
1,2,5,3,3,0.84757,0.923327
1,2,5,4,3,0.0820942,0.679804
1,3,5,3,3,0.814188,0.262759
1,3,5,4,3,0.109783,0.639878
1,3,5,4,4,0.571788,-0.0864121
1,5,5,6,4,0.593644,0.571772
1,7,5,5,5,0.159043,0.867419
1,8,5,5,5,0.4146,0.408654
3,0,5,2,0,0.751607,0.816471
2,0,5,2,2,0.0197681,-0.34621
2,6,5,5,5,0.457006,0.359207
2,6,5,4,5,0.700716,0.95628
2,8,4,6,5,0.960041,-0.982216
5,0,3,0,0,0.388583,-0.819604
3,6,6,4,5,0.277841,0.828066
3,8,6,6,6,0.7233,-0.4433
3,9,6,6,6,0.914941,0.436607
3,4,3,9,4,0.557851,-0.0427687
3,4,3,8,4,0.183578,-0.306935
3,4,3,7,4,0.487724,0.151547
3,4,3,6,4,0.460593,0.333191
3,4,3,5,4,0.962246,0.621141
3,4,3,4,4,0.22646,-0.655421
3,4,3,3,4,0.105089,-0.0588442
3,4,3,2,4,0.713287,0.395933
3,3,3,2,4,0.376341,0.560069
3,3,3,2,3,0.627196,0.734066
3,2,3,2,3,0.487478,0.558191
3,3,4,4,3,0.392201,0.0119367
3,3,4,3,3,0.161965,-0.798766
3,8,4,6,5,0.294929,-0.912722
3,8,4,5,5,0.119946,-0.161052
3,8,4,4,5,0.284748,0.0986679
3,7,4,4,5,0.381945,-0.12373
3,8,6,5,5,0.587833,0.813873
2,5,4,3,4,0.637367,-0.855198
3,3,4,7,3,0.599654,0.148856
3,3,4,7,4,0.614634,-0.323862
3,3,4,6,4,0.52211,0.273205
3,3,5,8,3,0.527239,0.412605
3,2,4,7,3,0.471166,-0.265234
3,1,4,7,3,0.749002,-0.826363
3,1,4,6,3,0.092451,-0.878617
3,1,4,5,3,0.797869,0.214509
3,2,4,6,3,0.359203,-0.816305
3,3,4,6,3,0.0249755,0.0669737
4,6,7,5,5,0.785577,0.699461
4,6,7,4,5,0.899183,0.400492
3,0,6,4,3,0.378679,-0.846242
3,7,5,8,5,0.995984,-0.961951
2,9,6,9,7,0.909558,0.521294
2,5,3,7,4,0.978701,0.947109
2,6,3,7,5,0.549639,-0.905085
2,6,3,6,5,0.223624,-0.109881
2,7,3,6,5,0.478826,-0.971435
2,7,3,5,5,0.535976,-0.615403
2,6,3,5,5,0.403284,0.857224
3,8,6,9,5,0.877445,-0.380781
3,8,5,9,5,0.463139,-0.660812
2,9,6,9,6,0.474372,-0.556753
2,5,6,7,4,0.298477,0.516287
2,3,7,4,3,0.662361,0.322828
3,5,3,6,4,0.120796,0.575406
3,6,3,6,5,0.80595,0.867008
3,6,3,5,5,0.871546,0.396104
3,5,3,5,4,0.873613,0.54528
2,0,7,1,0,0.68205,-0.113982
2,0,6,1,0,0.673225,-0.179042
3,9,5,9,8,0.157554,-0.211826
3,7,6,4,5,0.208598,-0.200481
3,8,4,5,6,0.170837,-0.991002
3,8,4,4,6,0.601345,-0.228917
5,0,7,4,2,0.310681,-0.590632
5,2,7,5,4,0.308982,0.132793
3,6,5,8,5,0.699229,0.733327
3,6,4,8,5,0.0546588,0.314735
1,2,7,6,4,0.374774,-0.21564
1,7,7,7,5,0.445425,0.862386
5,3,4,2,3,0.894114,-0.0537649
5,2,4,2,3,0.474067,-0.461068
5,2,5,3,3,0.624924,-0.330183
5,2,5,2,3,0.0906013,-0.434684
5,1,5,2,3,0.494681,0.296274
5,1,5,1,3,0.563542,-0.395874
5,1,5,1,2,0.665391,0.643412
4,1,5,3,2,0.739102,0.454564
4,1,5,2,2,0.414073,0.203385
4,1,5,1,2,0.302512,0.297762
4,1,5,3,3,0.405351,0.430669
4,1,5,2,3,0.680763,-0.648165
4,2,5,3,3,0.0624137,0.437506
4,2,5,2,3,0.162307,0.69124
4,2,6,3,3,0.166004,0.701628
4,2,6,2,3,0.821459,0.540849
4,1,6,2,3,0.474867,0.00831266
4,1,6,3,3,0.295455,0.00225109
4,1,6,4,3,0.386928,-0.076403
4,2,6,4,3,0.318436,-0.85606
4,2,6,5,3,0.588199,-0.497956
4,3,6,4,3,0.342096,-0.362923
4,3,6,3,3,0.0938985,-0.50212
3,5,6,3,4,0.180362,0.851803
3,4,5,2,4,0.102369,-0.0260392
3,3,5,2,4,0.577642,-0.189929
2,4,5,9,4,0.957229,0.0521591
2,4,5,8,4,0.903917,0.208098
2,4,5,7,4,0.49342,0.749222
2,6,5,6,5,0.419567,0.081112
2,7,5,6,5,0.982744,0.445234
2,7,5,5,5,0.135713,-0.675876
3,9,6,5,6,0.0719705,-0.840157
3,8,6,5,6,0.271253,0.0158433
3,8,6,4,5,0.266236,0.894967
2,8,5,6,5,0.656729,-0.733723
1,0,6,1,1,0.773553,0.767584
1,3,6,6,4,0.824637,-0.678921
1,7,6,7,5,0.0193662,0.383579
1,8,6,6,6,0.0823638,0.470898
1,9,6,8,6,0.0638698,-0.12461
1,9,6,8,7,0.598811,-0.775632
2,2,7,2,4,0.535243,0.660337
5,2,7,2,4,0.527905,-0.634193
5,6,7,5,5,0.296756,0.946015
5,7,7,2,5,0.439989,0.13307
5,7,7,5,5,0.624824,-0.473466
5,5,7,3,4,0.704471,-0.759394
5,7,6,6,5,0.706849,-0.878352
5,8,6,6,5,0.366543,0.274739
5,8,6,5,5,0.347705,-0.825394
5,8,6,4,5,0.249805,-0.285688
5,7,6,4,5,0.451969,-0.484311
5,7,6,5,5,0.439871,-0.621634
2,3,7,7,4,0.496702,0.763888
2,4,6,7,4,0.272819,-0.794808
3,3,7,4,3,0.794415,0.821374
2,0,6,5,2,0.468293,-0.020969
1,6,6,7,5,0.179575,-0.450941
4,9,7,4,6,0.670094,0.239647
4,9,7,4,5,0.280808,0.778246
4,9,7,3,5,0.0478358,-0.633962
4,8,7,3,5,0.151413,-0.226014
3,3,4,1,4,0.950576,0.490957
3,3,4,1,3,0.382918,-0.41719
3,9,4,9,8,0.520436,0.173278
3,0,6,5,3,0.63422,0.403223
3,9,4,6,6,0.971661,-0.719372
3,0,4,4,1,0.536867,0.842564
3,0,4,2,1,0.202932,-0.0135823
3,0,4,0,1,0.777511,-0.0768904
3,0,4,5,2,0.262067,-0.850609
2,1,4,4,2,0.257322,0.465769
2,1,4,5,3,0.123776,0.498052
2,8,4,6,6,0.504551,0.17999
1,3,6,2,4,0.957814,0.879527
1,2,6,3,3,0.787924,0.709948
1,5,6,3,4,0.40775,0.23894
1,5,4,5,4,0.545658,-0.737954
3,0,6,4,1,0.169456,-0.791724
5,9,7,6,5,0.644379,0.619324
5,6,7,4,5,0.72922,-0.824567
2,4,6,2,4,0.300119,0.501379
1,0,6,1,2,0.980282,0.791029
1,0,6,2,2,0.146208,-0.64107
1,0,6,3,2,0.533515,0.266713
1,0,6,3,3,0.579389,0.188751
1,3,6,2,3,0.155924,-0.507049
1,2,6,2,3,0.814974,-0.157851
0,2,6,2,3,0.628786,0.0497919
0,2,6,3,3,0.704604,-0.195757
0,1,6,2,3,0.223006,0.103633
0,1,6,3,3,0.459576,-0.671508
0,1,6,4,3,0.736844,-0.787332
0,2,6,4,3,0.580779,0.836685
0,3,6,4,3,0.40775,-0.81563
0,3,6,5,4,0.831312,-0.484926
0,4,6,5,4,0.545151,-0.129575
0,4,6,6,4,0.511908,-0.0919778
0,5,6,6,4,0.451995,-0.612726
0,6,6,6,5,0.0493616,-0.693827
0,7,6,6,5,0.384359,0.219678
0,7,6,7,5,0.986935,0.559391
0,8,6,7,5,0.426253,0.357914
0,8,6,7,6,0.126577,-0.820729
0,9,6,7,6,0.705467,-0.833441
0,9,6,8,6,0.872269,0.0866751
0,9,6,9,7,0.446063,-0.794768
0,9,5,9,7,0.376461,-0.414883
0,9,5,8,7,0.474358,0.723944
3,3,7,3,3,0.570664,0.850426
3,2,6,1,3,0.448593,-0.793924
3,9,3,9,8,0.655878,0.50412
3,9,6,6,7,0.767236,0.0707031
3,7,4,3,5,0.452036,0.143095
3,9,6,4,6,0.343653,0.313874
3,8,6,4,6,0.562241,0.63175
3,0,6,6,3,0.886707,0.940803
3,9,4,5,6,0.0544399,0.991448
3,3,4,8,4,0.774733,-0.884428
3,3,3,7,4,0.0455754,-0.646044
3,5,3,7,4,0.672922,-0.723957
3,6,3,7,5,0.124902,0.526553
3,7,3,7,5,0.812854,-0.140848
3,7,3,6,5,0.46684,0.574176
3,8,3,7,5,0.11102,-0.703878
3,8,3,6,5,0.72032,0.27918
3,7,5,2,5,0.375581,-0.114806
3,7,5,9,5,0.651705,-0.127855
3,7,4,9,5,0.626326,0.136593
5,0,5,1,0,0.131006,0.613332
3,8,4,9,5,0.204778,-0.647695
3,1,5,0,3,0.305789,0.0489839
1,4,6,7,4,0.18254,0.302884
1,5,6,7,4,0.153471,-0.136593
2,9,5,8,6,0.982574,0.258056
2,9,5,6,6,0.321035,0.704894
2,2,6,7,3,0.272546,0.622282
2,3,6,7,3,0.24862,-0.950772
2,3,6,7,4,0.929136,-0.92561
3,8,4,3,5,0.9218,0.168317
4,4,6,8,4,0.55842,0.925459
4,4,6,7,4,0.829618,0.314496
4,6,6,6,5,0.697135,-0.340408
4,6,6,5,5,0.099582,0.457117
4,6,6,4,5,0.567611,-0.557097
4,5,6,3,4,0.998037,-0.390307
3,6,6,3,5,0.317468,-0.576451
4,0,6,2,2,0.197591,0.192635
4,0,6,1,2,0.460352,-0.329651
4,0,6,0,2,0.023617,-0.00896404
4,0,6,0,1,0.282041,-0.0242175
4,0,5,0,2,0.565792,-0.535094
3,0,6,0,3,0.611686,0.281253
4,7,6,6,5,0.225956,0.846117
4,8,6,8,5,0.544619,-0.848186
4,8,6,8,6,0.680939,-0.170716
3,3,6,7,4,0.974842,-0.116288
3,6,5,2,5,0.123209,-0.13424
5,9,7,5,5,0.252741,-0.889801
5,9,7,4,5,0.570544,-0.0801009
3,3,6,7,3,0.0623589,-0.71734
5,0,5,3,2,0.508964,-0.403698
3,3,6,2,4,0.25464,-0.295259
5,9,7,8,7,0.337416,-0.306392
4,4,5,9,4,0.865198,0.837458
4,4,5,8,4,0.834989,-0.66772
4,4,5,7,4,0.466099,-0.439981
4,5,5,7,4,0.699407,0.583826
4,5,5,6,4,0.532803,-0.0170693
4,6,5,6,5,0.285693,0.566881
4,6,5,5,5,0.455004,-0.118609
4,5,5,5,4,0.863525,0.656169
4,5,5,4,4,0.329436,0.66873
5,4,6,8,4,0.912338,0.0775079
5,4,6,7,4,0.59841,0.742878
5,5,6,7,4,0.304258,-0.566786
5,5,6,6,4,0.854274,-0.969667
5,6,6,6,5,0.217182,-0.428179
5,2,7,7,3,0.461075,0.557915
5,0,5,3,1,0.970023,0.00136737
4,0,6,3,2,0.226247,0.252867
4,1,6,3,2,0.209574,0.898088
5,0,4,4,2,0.446026,0.29122
5,0,4,3,2,0.768064,-0.171798
5,0,4,2,2,0.0103033,0.591223
5,0,4,1,2,0.631213,-0.507333
5,0,4,0,2,0.783864,0.224016
5,0,4,0,1,0.69874,0.485847
5,0,4,1,1,0.280572,-0.482583
5,0,4,2,1,0.208236,0.402348
5,9,7,9,7,0.374676,0.843371
5,9,7,6,7,0.266841,-0.652098
5,1,5,3,2,0.192428,0.15839
5,1,5,3,3,0.889003,0.143453
5,1,5,4,3,0.411108,0.398883
5,2,5,4,3,0.971237,-0.404622
4,2,5,1,3,0.204743,0.124549
4,1,5,1,3,0.273632,0.610899
4,1,5,0,3,0.870922,0.419092
